TIMESTAMP,ANGLE1,ANGLE2,XPOS,YPOS,XTACHO,YTACHO,XVOLT,YVOLT
8265265,7.33822,1.90232,2.37118,7.47985,6.86447,0.114774,0.798535,-0.03663,
8266450,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.808303,-0.0610501,
8267633,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.818071,-0.021978,
8268815,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.832723,-0.021978,
8269994,7.33822,1.90232,2.37607,7.48474,6.86447,0.114774,0.837607,-0.026862,
8271177,7.33822,1.89744,2.37118,7.48474,6.86447,0.114774,0.847375,-0.017094,
8272354,7.3431,1.89744,2.37118,7.51893,6.86935,0.114774,0.857143,-0.017094,
8273535,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.842491,-0.017094,
8274716,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.842491,-0.01221,
8275895,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.857143,-0.00732601,
8277074,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.842491,-0.017094,
8278256,7.33822,1.89744,2.37118,7.48474,6.86447,0.114774,0.837607,-0.026862,
8279438,7.33822,1.89744,2.37118,7.51893,6.86447,0.114774,0.832723,-0.026862,
8280619,7.33822,1.90232,2.37118,7.51893,6.86447,0.114774,0.813187,-0.026862,
8281803,7.33822,1.90232,2.37118,7.47985,6.86447,0.114774,0.774115,-0.031746,
8282985,7.33822,1.90232,2.37118,7.47985,6.86447,0.114774,0.783883,-0.026862,
8284164,7.33822,1.89744,2.37118,7.47985,6.86447,0.114774,0.803419,-0.031746,
8285343,7.33822,1.90232,2.37118,7.47985,6.86447,0.114774,0.803419,-0.026862,
8286523,7.33822,1.90232,2.37118,7.47985,6.86447,0.114774,0.813187,-0.026862,
8287703,7.33822,1.89744,2.37118,7.47985,6.86447,0.114774,0.837607,-0.026862,
8288881,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.847375,-0.021978,
8290062,7.33822,1.9072,2.37118,7.48474,6.86447,0.114774,0.822955,-0.026862,
8291251,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.852259,-0.03663,
8292432,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.021978,
8293608,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.866911,-0.021978,
8294787,7.3431,1.90232,2.37607,7.48474,6.86447,0.114774,0.876679,-0.021978,
8295968,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.876679,-0.021978,
8297146,7.33822,1.89744,2.37118,7.48474,6.86447,0.114774,0.876679,-0.021978,
8298326,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.866911,-0.031746,
8299507,7.33822,1.89744,2.37118,7.48474,6.86447,0.114774,0.871795,-0.026862,
8300687,7.33822,1.89744,2.37607,7.48474,6.86447,0.114774,0.871795,-0.031746,
8301894,7.3431,1.90232,2.37607,7.48474,6.86447,0.114774,0.876679,-0.026862,
8303076,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.876679,-0.026862,
8304254,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.876679,-0.021978,
8305433,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.876679,-0.017094,
8306615,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.876679,-0.017094,
8307792,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.881563,-0.017094,
8308971,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.881563,-0.017094,
8310161,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.876679,-0.01221,
8311341,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.876679,-0.002442,
8312519,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.876679,-0.00732601,
8313698,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.00732601,
8314879,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.881563,-0.01221,
8316059,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.017094,
8317243,7.3431,1.9072,2.37118,7.48474,6.86447,0.114774,0.876679,-0.017094,
8318428,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.876679,-0.017094,
8319606,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.017094,
8320786,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.871795,-0.017094,
8321966,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.017094,
8323147,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.871795,-0.017094,
8324324,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.871795,-0.017094,
8325501,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.871795,-0.01221,
8326684,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.876679,-0.01221,
8327861,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.891331,-0.01221,
8329040,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.876679,-0.01221,
8330218,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.871795,-0.017094,
8331400,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8332580,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8333758,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8334937,7.3431,1.90232,2.37607,7.48474,6.86935,0.114774,0.862027,-0.026862,
8336116,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.852259,-0.026862,
8337301,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.026862,
8338482,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.881563,-0.017094,
8339662,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.871795,-0.01221,
8340839,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.01221,
8342017,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.0512821,
8343199,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8344374,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.031746,
8345554,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.031746,
8346738,7.3431,1.9072,2.37607,7.48474,6.86935,0.114774,0.871795,-0.026862,
8347916,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.886447,-0.017094,
8349096,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.021978,
8350276,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8351453,7.3431,1.9072,2.37118,7.48474,6.86447,0.114774,0.862027,-0.026862,
8352630,7.3431,1.90232,2.37118,7.47985,6.86935,0.114774,0.866911,-0.021978,
8353807,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.0561661,
8354996,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.026862,
8356175,7.3431,1.89744,2.37607,7.48474,6.86447,0.114774,0.886447,-0.0610501,
8357360,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.876679,-0.026862,
8358541,7.3431,1.89744,2.37118,7.47985,6.86935,0.114774,0.866911,-0.031746,
8359720,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.031746,
8360901,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.852259,-0.026862,
8362083,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.021978,
8363275,7.33822,1.90232,2.37118,7.52381,6.86935,0.114774,0.866911,-0.017094,
8364455,7.33822,1.90232,2.37607,7.48474,6.86447,0.114774,0.866911,-0.017094,
8365656,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.01221,
8366835,7.3431,1.90232,2.37607,7.48474,6.86935,0.114774,0.866911,-0.017094,
8368019,7.33822,1.90232,2.37118,7.51893,6.86935,0.114774,0.866911,-0.017094,
8369201,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.021978,
8370381,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.017094,
8371558,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.017094,
8372738,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.017094,
8373915,7.33822,1.90232,2.37118,7.47985,6.86447,0.114774,0.862027,-0.021978,
8375098,7.3431,1.89744,2.37118,7.51893,6.86935,0.114774,0.866911,-0.021978,
8376281,7.33822,1.90232,2.37607,7.48474,6.86935,0.114774,0.852259,-0.021978,
8377463,7.3431,1.9072,2.37118,7.51893,6.86935,0.114774,0.852259,-0.021978,
8378647,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8379826,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.026862,
8381003,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.026862,
8382185,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.031746,
8383366,7.3431,1.90232,2.37118,7.51893,6.86935,0.114774,0.871795,-0.026862,
8384545,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.026862,
8385722,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.871795,-0.026862,
8386900,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.031746,
8388083,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.852259,-0.026862,
8389262,7.3431,1.9072,2.37607,7.48474,6.86447,0.114774,0.862027,-0.021978,
8390442,7.33822,1.89744,2.37118,7.51893,6.86935,0.114774,0.862027,-0.021978,
8391624,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8392804,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.862027,-0.01221,
8393982,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.01221,
8395164,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.00732601,
8396347,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.01221,
8397529,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.857143,-0.01221,
8398715,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.01221,
8399892,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.01221,
8401072,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.01221,
8402252,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.01221,
8403436,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.871795,-0.01221,
8404613,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.01221,
8405789,7.3431,1.9072,2.37118,7.48474,6.86447,0.114774,0.866911,-0.01221,
8406971,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8408148,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8409330,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.021978,
8410510,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8411691,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8412870,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8414047,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8415237,7.3431,1.90232,2.37118,7.51893,6.86935,0.114774,0.866911,-0.026862,
8416420,7.3431,1.90232,2.37118,7.47985,6.86935,0.114774,0.866911,-0.026862,
8417597,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.026862,
8418775,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.852259,-0.026862,
8419955,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.862027,-0.021978,
8421135,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.021978,
8422324,7.33822,1.89744,2.37118,7.48474,6.86447,0.114774,0.871795,-0.0561661,
8423506,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.886447,-0.021978,
8424685,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.021978,
8425862,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8427044,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8428225,7.3431,1.89255,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8429433,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8430612,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8431789,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8432967,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.0512821,
8434156,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.017094,
8435336,7.3431,1.90232,2.37607,7.48474,6.86935,0.114774,0.866911,-0.021978,
8436518,7.3431,1.90232,2.37607,7.48474,6.86447,0.114774,0.857143,-0.021978,
8437701,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8438880,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.017094,
8440057,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.017094,
8441238,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.0512821,
8442423,7.33822,1.90232,2.37118,7.52381,6.86935,0.114774,0.881563,-0.017094,
8443605,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.017094,
8444782,7.3431,1.90232,2.37607,7.48474,6.86935,0.114774,0.866911,-0.0512821,
8445964,7.3431,1.89744,2.37607,7.48474,6.86935,0.114774,0.866911,-0.017094,
8447142,7.33822,1.9072,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8448321,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.0512821,
8449502,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.017094,
8450683,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.017094,
8451865,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.886447,-0.017094,
8453043,7.3431,1.90232,2.37118,7.51893,6.86935,0.114774,0.871795,-0.021978,
8454224,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8455400,7.3431,1.90232,2.37118,7.51893,6.86935,0.114774,0.866911,-0.021978,
8456582,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8457763,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8458943,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.021978,
8460125,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8461304,7.33822,1.90232,2.37118,7.47985,6.86447,0.114774,0.866911,-0.021978,
8462487,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8463667,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.021978,
8464845,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.866911,-0.021978,
8466024,7.33822,1.9072,2.37118,7.52381,6.86447,0.114774,0.866911,-0.017094,
8467209,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.017094,
8468391,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8469569,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8470749,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.862027,-0.017094,
8471926,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8473105,7.3431,1.9072,2.37118,7.52381,6.86935,0.114774,0.866911,-0.01221,
8474288,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8475469,7.33822,1.89744,2.37607,7.48474,6.86935,0.114774,0.862027,-0.017094,
8476646,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8477826,7.33822,1.9072,2.37118,7.48474,6.86447,0.114774,0.866911,-0.01221,
8479004,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.01221,
8480183,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.01221,
8481361,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.01221,
8482539,7.3431,1.90232,2.37607,7.51893,6.86935,0.114774,0.862027,-0.017094,
8483721,7.33822,1.9072,2.37118,7.48474,6.86935,0.114774,0.866911,-0.01221,
8484898,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.01221,
8486075,7.33822,1.90232,2.37118,7.47985,6.86935,0.114774,0.862027,-0.046398,
8487269,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.017094,
8488446,7.33822,1.91209,2.37118,7.48474,6.86935,0.114774,0.866911,-0.01221,
8489624,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.866911,-0.01221,
8490807,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.01221,
8491984,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8493186,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.01221,
8494366,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.01221,
8495544,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.862027,-0.017094,
8496724,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8497907,7.3431,1.9072,2.37118,7.52381,6.86935,0.114774,0.862027,-0.0512821,
8499097,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.021978,
8500278,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.021978,
8501457,7.3431,1.89744,2.37118,7.47985,6.86935,0.114774,0.862027,-0.021978,
8502645,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8503822,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.021978,
8505000,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8506178,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8507356,7.3431,1.9072,2.37118,7.52381,6.86935,0.114774,0.866911,-0.021978,
8508538,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8509716,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8510896,7.3431,1.90232,2.37607,7.48474,6.86935,0.114774,0.866911,-0.0512821,
8512081,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.871795,-0.017094,
8513259,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.017094,
8514440,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.876679,-0.017094,
8515617,7.3431,1.90232,2.37118,7.52381,6.86935,0.114774,0.886447,-0.017094,
8516796,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.857143,-0.021978,
8517975,7.33822,1.9072,2.37118,7.48474,6.86447,0.114774,0.866911,-0.017094,
8519159,7.3431,1.89744,2.37118,7.47985,6.86935,0.114774,0.866911,-0.021978,
8520337,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.017094,
8521514,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.017094,
8522697,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.017094,
8523874,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.021978,
8525051,7.3431,1.9072,2.37118,7.48474,6.86447,0.114774,0.866911,-0.021978,
8526230,7.33822,1.91209,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8527407,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.017094,
8528592,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.871795,-0.017094,
8529777,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.0512821,
8530960,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.871795,-0.017094,
8532140,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.871795,-0.0512821,
8533324,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.017094,
8534505,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.876679,-0.017094,
8535682,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.886447,-0.021978,
8536866,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.871795,-0.021978,
8538047,7.3431,1.89744,2.37607,7.48474,6.86935,0.114774,0.866911,-0.026862,
8539238,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.031746,
8540415,7.3431,1.90232,2.37118,7.47985,6.86447,0.114774,0.862027,-0.026862,
8541594,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.871795,-0.026862,
8542775,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.881563,-0.026862,
8543954,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.031746,
8545135,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.866911,-0.031746,
8546314,7.3431,1.90232,2.37118,7.51893,6.86935,0.114774,0.866911,-0.031746,
8547493,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8548672,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.862027,-0.026862,
8549850,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.026862,
8551028,7.3431,1.9072,2.37607,7.52381,6.86935,0.114774,0.862027,-0.026862,
8552211,7.3431,1.90232,2.37607,7.48474,6.86447,0.114774,0.862027,-0.026862,
8553392,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.0610501,
8554578,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.871795,-0.026862,
8555758,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.0610501,
8556967,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.871795,-0.031746,
8558160,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.031746,
8559339,7.3431,1.9072,2.37118,7.48474,6.86447,0.114774,0.866911,-0.031746,
8560517,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.031746,
8561695,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.031746,
8562878,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.031746,
8564054,7.33822,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.031746,
8565234,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.031746,
8566414,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.031746,
8567591,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.881563,-0.031746,
8568772,7.3431,1.89744,2.37118,7.48474,6.86447,0.114774,0.862027,-0.031746,
8569951,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.03663,
8571130,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.03663,
8572306,7.3431,1.90232,2.37118,7.52381,6.86935,0.114774,0.866911,-0.031746,
8573485,7.3431,1.89744,2.37118,7.47985,6.86447,0.114774,0.862027,-0.0659341,
8574667,7.3431,1.89744,2.37118,7.51893,6.86935,0.114774,0.862027,-0.031746,
8575849,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.0659341,
8577032,7.33822,1.9072,2.37118,7.48474,6.86447,0.114774,0.862027,-0.031746,
8578210,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.031746,
8579388,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.031746,
8580565,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.031746,
8581742,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.031746,
8582924,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.031746,
8584104,7.33822,1.89744,2.37118,7.48474,6.86447,0.114774,0.866911,-0.031746,
8585280,7.33822,1.90232,2.37118,7.47985,6.86447,0.114774,0.866911,-0.031746,
8586460,7.3431,1.90232,2.37118,7.52381,6.86935,0.114774,0.862027,-0.031746,
8587640,7.3431,1.90232,2.37607,7.48474,6.86935,0.114774,0.862027,-0.031746,
8588819,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.0659341,
8589998,7.3431,1.89744,2.37118,7.48474,6.86935,0.114774,0.862027,-0.031746,
8591177,7.3431,1.9072,2.37118,7.48474,6.86935,0.114774,0.862027,-0.026862,
8592356,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.862027,-0.026862,
8593538,7.3431,1.9072,2.37118,7.48474,6.86447,0.114774,0.871795,-0.026862,
8594716,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.881563,-0.026862,
8595909,7.3431,1.90232,2.37118,7.48962,6.86447,0.114774,0.871795,-0.026862,
8597099,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.871795,-0.026862,
8598281,7.3431,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.026862,
8599460,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8600639,7.3431,1.89744,2.37118,7.51893,6.86447,0.114774,0.852259,-0.031746,
8601824,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.862027,-0.031746,
8603006,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8604186,7.3431,1.90232,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8605364,7.33822,1.89744,2.37118,7.48474,6.86935,0.114774,0.866911,-0.026862,
8606542,7.33822,1.90232,2.37118,7.48474,6.86447,0.114774,0.866911,-0.026862,
