STEP1: 11V, no container, 7 container høj
TIME,ANGLE1,ANGLE2,XPOS,YPOS,XTACHO,YTACHO,XVOLT,YVOLT
24302693,5.848596,1.663004,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
24303847,5.848596,1.667888,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
24305002,5.848596,1.672772,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
24306155,5.848596,1.677656,9.335775,6.507937,-0.000226,0.109890,0.195110,0.079769,
24307313,5.848596,1.677656,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
24308468,5.848596,1.682540,9.335775,6.507937,-0.005110,0.114774,0.252780,0.079769,
24309619,5.848596,1.687424,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24310772,5.848596,1.692308,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24311925,5.848596,1.697192,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24313077,5.848596,1.702076,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24314233,5.848596,1.702076,9.335775,6.512821,-0.000226,0.114774,0.262392,0.079769,
24315389,5.848596,1.706960,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24316546,5.848596,1.711844,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24317706,5.848596,1.716728,9.335775,6.507937,-0.000226,0.114774,0.195110,0.050934,
24318865,5.848596,1.721612,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24320020,5.848596,1.721612,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24321175,5.848596,1.726496,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24322333,5.848596,1.731380,9.335775,6.512821,-0.000226,0.114774,0.262392,0.079769,
24323487,5.848596,1.736264,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24324648,5.848596,1.741148,9.335775,6.507937,-0.000226,0.114774,0.204722,0.079769,
24325803,5.848596,1.746032,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24326959,5.848596,1.746032,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24328116,5.848596,1.750916,9.335775,6.512821,-0.000226,0.114774,0.272004,0.079769,
24329270,5.848596,1.755800,9.335775,6.512821,-0.000226,0.114774,0.272004,0.079769,
24330424,5.848596,1.760684,9.335775,6.512821,-0.000226,0.114774,0.272004,0.079769,
24331583,5.848596,1.765568,9.335775,6.512821,-0.000226,0.114774,0.272004,0.079769,
24332737,5.848596,1.770452,9.335775,6.512821,-0.000226,0.114774,0.272004,0.070158,
24333895,5.848596,1.775336,9.335775,6.512821,-0.005110,0.114774,0.272004,0.079769,
24335047,5.848596,1.780220,9.335775,6.512821,-0.000226,0.114774,0.272004,0.050934,
24336216,5.848596,1.780220,9.335775,6.507937,-0.000226,0.114774,0.272004,0.079769,
24337371,5.848596,1.785104,9.335775,6.507937,-0.005110,0.114774,0.272004,0.079769,
24338526,5.848596,1.789988,9.335775,6.507937,-0.000226,0.114774,0.204722,0.079769,
24339683,5.848596,1.794872,9.335775,6.507937,-0.000226,0.114774,0.272004,0.079769,
24340836,5.848596,1.799756,9.335775,6.507937,-0.000226,0.114774,0.272004,0.079769,
24341989,5.848596,1.804640,9.335775,6.512821,-0.000226,0.114774,0.272004,0.079769,
24343144,5.848596,1.804640,9.335775,6.507937,-0.000226,0.114774,0.204722,0.079769,
24344299,5.848596,1.814408,9.335775,6.512821,-0.000226,0.114774,0.272004,0.079769,
24345453,5.848596,1.814408,9.335775,6.507937,-0.000226,0.114774,0.272004,0.079769,
24346607,5.848596,1.819292,9.335775,6.507937,-0.000226,0.114774,0.281615,0.060546,
24347763,5.843712,1.824176,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24348918,5.848596,1.829060,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24350072,5.848596,1.833944,9.335775,6.507937,-0.000226,0.114774,0.281615,0.070158,
24351254,5.848596,1.838828,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24352414,5.848596,1.843712,9.335775,6.512821,-0.000226,0.114774,0.281615,0.079769,
24353572,5.843712,1.843712,9.335775,6.507937,-0.000226,0.114774,0.281615,0.060546,
24354727,5.843712,1.848596,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24355883,5.848596,1.853480,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24357040,5.843712,1.858364,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24358192,5.848596,1.863248,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24359349,5.848596,1.868132,9.335775,6.512821,-0.000226,0.114774,0.281615,0.079769,
24360504,5.848596,1.873016,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24361658,5.848596,1.877900,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24362813,5.848596,1.877900,9.335775,6.507937,-0.000226,0.114774,0.291227,0.060546,
24363971,5.843712,1.882784,9.335775,6.507937,-0.000226,0.114774,0.281615,0.079769,
24365127,5.843712,1.887668,9.335775,6.512821,-0.000226,0.114774,0.291227,0.079769,
24366279,5.843712,1.892552,9.335775,6.507937,-0.000226,0.114774,0.291227,0.079769,
24367435,5.843712,1.897436,9.335775,6.512821,-0.000226,0.114774,0.291227,0.079769,
24368590,5.843712,1.897436,9.335775,6.507937,-0.000226,0.114774,0.291227,0.079769,
24369750,5.843712,1.907204,9.335775,6.507937,-0.000226,0.114774,0.291227,0.079769,
24370907,5.843712,1.907204,9.335775,6.512821,-0.000226,0.114774,0.291227,0.079769,
24372072,5.843712,1.916972,9.335775,6.507937,-0.000226,0.114774,0.291227,0.079769,
24373225,5.843712,1.916972,9.335775,6.512821,-0.000226,0.114774,0.291227,0.079769,
24374380,5.843712,1.921856,9.335775,6.507937,-0.000226,0.114774,0.291227,0.079769,
24375538,5.843712,1.926740,9.335775,6.507937,-0.000226,0.114774,0.291227,0.079769,
24376691,5.843712,1.931624,9.335775,6.507937,-0.000226,0.114774,0.291227,0.089381,
24377843,5.843712,1.936508,9.335775,6.512821,-0.000226,0.114774,0.291227,0.089381,
24378996,5.843712,1.941392,9.335775,6.507937,-0.000226,0.114774,0.300839,0.079769,
24380149,5.843712,1.941392,9.335775,6.507937,-0.000226,0.114774,0.291227,0.079769,
24381302,5.843712,1.946276,9.335775,6.507937,-0.000226,0.114774,0.300839,0.079769,
24382458,5.843712,1.951160,9.335775,6.507937,-0.000226,0.114774,0.300839,0.079769,
24383612,5.843712,1.956044,9.335775,6.507937,-0.000226,0.114774,0.291227,0.079769,
24384765,5.843712,1.960928,9.335775,6.512821,-0.000226,0.114774,0.300839,0.079769,
24385921,5.843712,1.965812,9.335775,6.512821,-0.000226,0.114774,0.300839,0.079769,
24387078,5.843712,1.970696,9.335775,6.507937,-0.000226,0.114774,0.300839,0.060546,
24388248,5.843712,1.970696,9.335775,6.507937,-0.000226,0.114774,0.300839,0.079769,
24389403,5.843712,1.975580,9.335775,6.507937,-0.000226,0.114774,0.300839,0.060546,
24390560,5.843712,1.980464,9.335775,6.512821,-0.000226,0.114774,0.300839,0.079769,
24391715,5.843712,1.985348,9.335775,6.507937,-0.000226,0.114774,0.223945,0.079769,
24392870,5.843712,1.990232,9.335775,6.507937,-0.000226,0.114774,0.300839,0.079769,
24394029,5.843712,1.995116,9.335775,6.507937,-0.000226,0.114774,0.300839,0.079769,
24395186,5.843712,2.000000,9.335775,6.507937,-0.000226,0.114774,0.223945,0.079769,
24396343,5.843712,2.004884,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24397497,5.843712,2.004884,9.335775,6.512821,-0.000226,0.114774,0.300839,0.079769,
24398651,5.843712,2.009768,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24399810,5.843712,2.014652,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24400965,5.843712,2.019536,9.335775,6.507937,-0.000226,0.114774,0.300839,0.079769,
24402117,5.843712,2.024420,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24403274,5.843712,2.029304,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24404428,5.843712,2.029304,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24405584,5.843712,2.034188,9.335775,6.512821,-0.000226,0.114774,0.310451,0.089381,
24406736,5.843712,2.039072,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24407891,5.843712,2.043956,9.335775,6.512821,-0.000226,0.114774,0.310451,0.079769,
24409074,5.843712,2.048840,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24410227,5.843712,2.053724,9.335775,6.512821,-0.000226,0.114774,0.310451,0.079769,
24411381,5.843712,2.058608,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24412534,5.843712,2.058608,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24413690,5.843712,2.063492,9.335775,6.507937,-0.000226,0.114774,0.310451,0.079769,
24414845,5.843712,2.068376,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
24416001,5.843712,2.073260,9.335775,6.512821,-0.000226,0.114774,0.310451,0.089381,
24417161,5.843712,2.078144,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
24418319,5.843712,2.078144,9.335775,6.507937,-0.000226,0.114774,0.243168,0.070158,
24419480,5.843712,2.083028,9.335775,6.512821,-0.000226,0.114774,0.320062,0.079769,
24420634,5.843712,2.087912,9.335775,6.512821,-0.000226,0.114774,0.320062,0.079769,
24421792,5.843712,2.092796,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
24422944,5.843712,2.097680,9.335775,6.507937,-0.000226,0.114774,0.320062,0.089381,
24424099,5.838828,2.102564,9.335775,6.512821,-0.000226,0.114774,0.243168,0.079769,
24425254,5.843712,2.102564,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
24426409,5.843712,2.107448,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
24427563,5.843712,2.112332,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
24428718,5.843712,2.117216,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
24429875,5.843712,2.122100,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
24431030,5.843712,2.122100,9.335775,6.512821,-0.000226,0.114774,0.320062,0.079769,
24432204,5.838828,2.126984,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24433358,5.843712,2.131868,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24434511,5.838828,2.136752,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24435668,5.843712,2.136752,9.335775,6.512821,-0.000226,0.114774,0.329674,0.060546,
24436824,5.838828,2.141636,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
24437980,5.838828,2.146520,9.335775,6.512821,-0.000226,0.114774,0.320062,0.079769,
24439135,5.838828,2.146520,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
24440289,5.838828,2.151404,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24441443,5.838828,2.156288,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24442595,5.843712,2.156288,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
24443749,5.838828,2.161172,9.335775,6.512821,-0.000226,0.114774,0.329674,0.089381,
24444904,5.838828,2.161172,9.335775,6.512821,-0.000226,0.114774,0.329674,0.089381,
24446058,5.838828,2.166056,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
24447220,5.838828,2.170940,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24448373,5.838828,2.170940,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
24449528,5.838828,2.175824,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24450684,5.838828,2.180708,9.335775,6.512821,-0.000226,0.114774,0.329674,0.089381,
24451839,5.838828,2.180708,9.335775,6.507937,-0.000226,0.114774,0.329674,0.060546,
24453000,5.838828,2.185592,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24454155,5.838828,2.185592,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24455315,5.838828,2.190476,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
24456468,5.838828,2.190476,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
24457621,5.838828,2.195360,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
24458776,5.838828,2.195360,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24459934,5.838828,2.200244,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24461092,5.838828,2.200244,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24462243,5.838828,2.205128,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24463409,5.838828,2.205128,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24464563,5.838828,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.070158,
24465738,5.838828,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24466891,5.838828,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
24468047,5.838828,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24469207,5.838828,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24470360,5.838828,2.219780,9.335775,6.512821,-0.000226,0.114774,0.339286,0.070158,
24471520,5.838828,2.219780,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24472680,5.838828,2.224664,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24473834,5.838828,2.224664,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24474988,5.838828,2.224664,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24476142,5.838828,2.229548,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24477297,5.838828,2.229548,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24478453,5.838828,2.229548,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24479610,5.838828,2.234432,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24480767,5.838828,2.234432,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24481923,5.838828,2.234432,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24483077,5.838828,2.234432,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24484245,5.838828,2.239316,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24485401,5.838828,2.239316,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24486558,5.838828,2.239316,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24487714,5.838828,2.244200,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24488871,5.838828,2.244200,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24490023,5.838828,2.244200,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24491177,5.838828,2.244200,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
24492334,5.838828,2.244200,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24493486,5.838828,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24494641,5.838828,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24495798,5.838828,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24496952,5.838828,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24498106,5.838828,2.249084,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24499263,5.838828,2.249084,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24500418,5.838828,2.253968,9.335775,6.512821,-0.000226,0.114774,0.262392,0.079769,
24501577,5.838828,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
24502731,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24503885,5.838828,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24505044,5.838828,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24506197,5.838828,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24507354,5.838828,2.253968,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24508507,5.838828,2.253968,9.335775,6.507937,-0.000226,0.114774,0.348897,0.089381,
24509659,5.833944,2.253968,9.335775,6.512821,-0.000226,0.114774,0.348897,0.089381,
24510811,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24511965,5.838828,2.258852,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24513122,5.838828,2.258852,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24514274,5.833944,2.258852,9.335775,6.512821,-0.000226,0.114774,0.348897,0.079769,
24515428,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.348897,0.079769,
24516587,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24517743,5.838828,2.258852,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24518897,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24520054,5.833944,2.258852,9.335775,6.512821,-0.000226,0.114774,0.348897,0.079769,
24521211,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.348897,0.041322,
24522398,5.833944,2.258852,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24523557,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.348897,0.089381,
24524710,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24525863,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24527018,5.833944,2.258852,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24528191,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.348897,0.079769,
24529351,5.833944,2.258852,9.335775,6.512821,-0.000226,0.114774,0.262392,0.079769,
24530507,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.348897,0.089381,
24531663,5.833944,2.258852,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24532823,5.833944,2.258852,9.335775,6.512821,-0.000226,0.114774,0.348897,0.089381,
24533975,5.833944,2.258852,9.335775,6.512821,-0.000226,0.114774,0.348897,0.079769,
24535131,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.348897,0.089381,
24536286,5.833944,2.258852,9.335775,6.507937,-0.000226,0.114774,0.348897,0.079769,
24537445,5.833944,2.253968,9.335775,6.512821,-0.000226,0.114774,0.262392,0.079769,
24538603,5.833944,2.253968,9.335775,6.512821,-0.000226,0.114774,0.348897,0.089381,
24539759,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24540911,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24542066,5.833944,2.253968,9.335775,6.512821,-0.000226,0.114774,0.348897,0.079769,
24543222,5.833944,2.253968,9.335775,6.512821,-0.000226,0.114774,0.262392,0.079769,
24544377,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.348897,0.089381,
24545529,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24546688,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24547844,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24549002,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.262392,0.079769,
24550158,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24551321,5.833944,2.253968,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24552474,5.833944,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24553627,5.833944,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24554780,5.833944,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24555937,5.833944,2.249084,9.335775,6.507937,-0.000226,0.114774,0.348897,0.079769,
24557096,5.833944,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24558250,5.833944,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24559404,5.833944,2.249084,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24560560,5.833944,2.244200,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24561713,5.833944,2.249084,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24562866,5.833944,2.244200,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24564022,5.833944,2.244200,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24565175,5.833944,2.244200,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24566327,5.833944,2.244200,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24567484,5.833944,2.244200,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
24568640,5.833944,2.244200,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24569792,5.833944,2.244200,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24570949,5.833944,2.239316,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24572106,5.833944,2.239316,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24573260,5.833944,2.239316,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
24574414,5.829060,2.239316,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24575571,5.833944,2.239316,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24576725,5.833944,2.239316,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
24577879,5.833944,2.239316,9.335775,6.507937,-0.000226,0.114774,0.339286,0.070158,
24579038,5.829060,2.234432,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
24580236,5.833944,2.234432,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
